,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
18,[7.5e-06 2.5e-07 1.0e-02 2.0e+48],7578,13,383,4,521,333,11,1,0.9699248120300752,0.30689102564102566,0.5355704697986577
19,[7.5e-06 3.0e-07 1.0e-02 2.0e+48],7578,13,383,4,521,333,11,1,0.9699248120300752,0.30689102564102566,0.5355704697986577
20,[7.5e-06 3.5e-07 1.0e-02 2.0e+48],7578,13,384,4,521,332,11,1,0.97,0.3076923076923077,0.5369127516778524
21,[7.5e-06 4.0e-07 1.0e-02 2.0e+48],7578,13,384,4,521,332,11,1,0.97,0.3076923076923077,0.5369127516778524
22,[7.5e-06 4.5e-07 1.0e-02 2.0e+48],7579,12,386,4,521,330,11,1,0.9701492537313433,0.3092948717948718,0.5403225806451613
23,[7.5e-06 5.0e-07 1.0e-02 2.0e+48],7579,12,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.5389784946236559
42,[7.5e-06 2.5e-07 5.0e-02 2.0e+48],7578,13,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.538255033557047
43,[7.5e-06 3.0e-07 5.0e-02 2.0e+48],7578,13,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.538255033557047
44,[7.5e-06 3.5e-07 5.0e-02 2.0e+48],7578,13,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.538255033557047
45,[7.5e-06 4.0e-07 5.0e-02 2.0e+48],7578,13,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.538255033557047
46,[7.5e-06 4.5e-07 5.0e-02 2.0e+48],7579,12,386,4,521,330,11,1,0.9701492537313433,0.3092948717948718,0.5403225806451613
47,[7.5e-06 5.0e-07 5.0e-02 2.0e+48],7579,12,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.5389784946236559
66,[7.5e-06 2.5e-07 1.0e-01 2.0e+48],7580,11,378,4,563,296,11,1,0.9695431472081218,0.30288461538461536,0.5620542082738944
67,[7.5e-06 3.0e-07 1.0e-01 2.0e+48],7580,11,378,4,563,296,11,1,0.9695431472081218,0.30288461538461536,0.5620542082738944
68,[7.5e-06 3.5e-07 1.0e-01 2.0e+48],7580,11,378,4,563,296,11,1,0.9695431472081218,0.30288461538461536,0.5620542082738944
69,[7.5e-06 4.0e-07 1.0e-01 2.0e+48],7580,11,378,4,563,296,11,1,0.9695431472081218,0.30288461538461536,0.5620542082738944
70,[7.5e-06 4.5e-07 1.0e-01 2.0e+48],7580,11,378,4,563,296,11,1,0.9695431472081218,0.30288461538461536,0.5620542082738944
71,[7.5e-06 5.0e-07 1.0e-01 2.0e+48],7580,11,378,4,563,296,11,1,0.9695431472081218,0.30288461538461536,0.5620542082738944
72,[1.0e-06 2.5e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
73,[1.0e-06 3.0e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
74,[1.0e-06 3.5e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
75,[1.0e-06 4.0e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
76,[1.0e-06 4.5e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
77,[1.0e-06 5.0e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
78,[2.5e-06 2.5e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
79,[2.5e-06 3.0e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
80,[2.5e-06 3.5e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
81,[2.5e-06 4.0e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
82,[2.5e-06 4.5e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
83,[2.5e-06 5.0e-07 1.5e-01 2.0e+48],7569,19,322,6,718,183,25,2,0.923943661971831,0.25801282051282054,0.6373429084380611
84,[5.0e-06 2.5e-07 1.5e-01 2.0e+48],7575,13,319,6,723,183,23,2,0.9285714285714286,0.25560897435897434,0.6410256410256411
85,[5.0e-06 3.0e-07 1.5e-01 2.0e+48],7575,13,319,6,723,183,23,2,0.9285714285714286,0.25560897435897434,0.6410256410256411
86,[5.0e-06 3.5e-07 1.5e-01 2.0e+48],7575,13,319,6,723,183,23,2,0.9285714285714286,0.25560897435897434,0.6410256410256411
87,[5.0e-06 4.0e-07 1.5e-01 2.0e+48],7575,13,319,6,723,183,23,2,0.9285714285714286,0.25560897435897434,0.6410256410256411
88,[5.0e-06 4.5e-07 1.5e-01 2.0e+48],7575,13,319,6,723,183,23,2,0.9285714285714286,0.25560897435897434,0.6410256410256411
89,[5.0e-06 5.0e-07 1.5e-01 2.0e+48],7575,13,319,6,723,183,23,2,0.9285714285714286,0.25560897435897434,0.6410256410256411
90,[7.5e-06 2.5e-07 1.5e-01 2.0e+48],7582,9,268,4,806,165,9,1,0.9645390070921985,0.21474358974358973,0.618421052631579
91,[7.5e-06 3.0e-07 1.5e-01 2.0e+48],7582,9,268,4,806,165,9,1,0.9645390070921985,0.21474358974358973,0.618421052631579
92,[7.5e-06 3.5e-07 1.5e-01 2.0e+48],7582,9,268,4,806,165,9,1,0.9645390070921985,0.21474358974358973,0.618421052631579
93,[7.5e-06 4.0e-07 1.5e-01 2.0e+48],7582,9,268,4,806,165,9,1,0.9645390070921985,0.21474358974358973,0.618421052631579
94,[7.5e-06 4.5e-07 1.5e-01 2.0e+48],7582,9,268,4,806,165,9,1,0.9645390070921985,0.21474358974358973,0.618421052631579
95,[7.5e-06 5.0e-07 1.5e-01 2.0e+48],7582,9,268,4,806,165,9,1,0.9645390070921985,0.21474358974358973,0.618421052631579
96,[1.0e-06 2.5e-07 1.0e-02 3.0e+48],7391,173,473,6,93,612,70,26,0.8330434782608696,0.37900641025641024,0.4227941176470588
97,[1.e-06 3.e-07 1.e-02 3.e+48],7456,125,471,5,102,621,54,10,0.8814814814814815,0.37740384615384615,0.4199066874027994
98,[1.0e-06 3.5e-07 1.0e-02 3.0e+48],7512,74,468,4,114,620,46,6,0.9007633587786259,0.375,0.4302134646962233
99,[1.e-06 4.e-07 1.e-02 3.e+48],7554,36,469,4,145,601,33,2,0.9311023622047244,0.37580128205128205,0.44366812227074237
100,[1.0e-06 4.5e-07 1.0e-02 3.0e+48],7571,20,474,4,200,544,30,1,0.9390962671905697,0.3798076923076923,0.4743709226467847
101,[1.e-06 5.e-07 1.e-02 3.e+48],7571,20,468,4,249,502,29,1,0.9402390438247012,0.375,0.490234375
102,[2.5e-06 2.5e-07 1.0e-02 3.0e+48],7391,173,473,6,93,612,70,26,0.8330434782608696,0.37900641025641024,0.4227941176470588
103,[2.5e-06 3.0e-07 1.0e-02 3.0e+48],7456,125,471,5,102,621,54,10,0.8814814814814815,0.37740384615384615,0.4199066874027994
104,[2.5e-06 3.5e-07 1.0e-02 3.0e+48],7512,74,468,4,114,620,46,6,0.9007633587786259,0.375,0.4302134646962233
105,[2.5e-06 4.0e-07 1.0e-02 3.0e+48],7554,36,469,4,145,601,33,2,0.9311023622047244,0.37580128205128205,0.44366812227074237
106,[2.5e-06 4.5e-07 1.0e-02 3.0e+48],7571,20,474,4,200,544,30,1,0.9390962671905697,0.3798076923076923,0.4743709226467847
107,[2.5e-06 5.0e-07 1.0e-02 3.0e+48],7571,20,468,4,249,502,29,1,0.9402390438247012,0.375,0.490234375
108,[5.0e-06 2.5e-07 1.0e-02 3.0e+48],7558,32,453,4,109,648,38,2,0.9195171026156942,0.3629807692307692,0.42225998300764656
109,[5.e-06 3.e-07 1.e-02 3.e+48],7558,32,458,4,116,637,37,2,0.9221556886227545,0.36698717948717946,0.4282051282051282
110,[5.0e-06 3.5e-07 1.0e-02 3.0e+48],7561,29,465,4,125,622,36,2,0.9250493096646942,0.37259615384615385,0.4378238341968912
111,[5.e-06 4.e-07 1.e-02 3.e+48],7564,26,470,4,150,595,33,2,0.931237721021611,0.3766025641025641,0.4504424778761062
112,[5.0e-06 4.5e-07 1.0e-02 3.0e+48],7571,20,474,4,201,542,31,1,0.9372549019607843,0.3798076923076923,0.47574626865671643
113,[5.e-06 5.e-07 1.e-02 3.e+48],7571,20,468,4,249,502,29,1,0.9402390438247012,0.375,0.490234375
114,[7.5e-06 2.5e-07 1.0e-02 3.0e+48],7578,13,382,4,521,334,11,1,0.9698492462311558,0.3060897435897436,0.5342281879194631
115,[7.5e-06 3.0e-07 1.0e-02 3.0e+48],7578,13,382,4,521,334,11,1,0.9698492462311558,0.3060897435897436,0.5342281879194631
116,[7.5e-06 3.5e-07 1.0e-02 3.0e+48],7578,13,383,4,521,333,11,1,0.9699248120300752,0.30689102564102566,0.5355704697986577
117,[7.5e-06 4.0e-07 1.0e-02 3.0e+48],7578,13,383,4,521,333,11,1,0.9699248120300752,0.30689102564102566,0.5355704697986577
118,[7.5e-06 4.5e-07 1.0e-02 3.0e+48],7579,12,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.5389784946236559
119,[7.5e-06 5.0e-07 1.0e-02 3.0e+48],7579,12,384,4,521,332,11,1,0.97,0.3076923076923077,0.5376344086021505
120,[1.0e-06 2.5e-07 5.0e-02 3.0e+48],7391,173,481,6,93,604,70,26,0.8353344768439108,0.3854166666666667,0.42867647058823527
121,[1.e-06 3.e-07 5.e-02 3.e+48],7456,125,477,5,102,615,54,10,0.8827838827838828,0.38221153846153844,0.42457231726283046
122,[1.0e-06 3.5e-07 5.0e-02 3.0e+48],7512,74,472,4,114,616,46,6,0.9015151515151515,0.3782051282051282,0.43349753694581283
123,[1.e-06 4.e-07 5.e-02 3.e+48],7554,36,470,4,145,600,33,2,0.931237721021611,0.3766025641025641,0.44454148471615723
124,[1.0e-06 4.5e-07 5.0e-02 3.0e+48],7571,20,474,4,200,544,30,1,0.9390962671905697,0.3798076923076923,0.4743709226467847
125,[1.e-06 5.e-07 5.e-02 3.e+48],7571,20,468,4,249,502,29,1,0.9402390438247012,0.375,0.490234375
126,[2.5e-06 2.5e-07 5.0e-02 3.0e+48],7391,173,481,6,93,604,70,26,0.8353344768439108,0.3854166666666667,0.42867647058823527
127,[2.5e-06 3.0e-07 5.0e-02 3.0e+48],7456,125,477,5,102,615,54,10,0.8827838827838828,0.38221153846153844,0.42457231726283046
128,[2.5e-06 3.5e-07 5.0e-02 3.0e+48],7512,74,472,4,114,616,46,6,0.9015151515151515,0.3782051282051282,0.43349753694581283
129,[2.5e-06 4.0e-07 5.0e-02 3.0e+48],7554,36,470,4,145,600,33,2,0.931237721021611,0.3766025641025641,0.44454148471615723
130,[2.5e-06 4.5e-07 5.0e-02 3.0e+48],7571,20,474,4,200,544,30,1,0.9390962671905697,0.3798076923076923,0.4743709226467847
131,[2.5e-06 5.0e-07 5.0e-02 3.0e+48],7571,20,468,4,249,502,29,1,0.9402390438247012,0.375,0.490234375
132,[5.0e-06 2.5e-07 5.0e-02 3.0e+48],7558,32,461,4,109,640,38,2,0.9207920792079208,0.36939102564102566,0.4290569243840272
133,[5.e-06 3.e-07 5.e-02 3.e+48],7558,32,464,4,116,631,37,2,0.9230769230769231,0.3717948717948718,0.43333333333333335
134,[5.0e-06 3.5e-07 5.0e-02 3.0e+48],7561,29,469,4,125,618,36,2,0.9256360078277887,0.37580128205128205,0.44127806563039723
135,[5.e-06 4.e-07 5.e-02 3.e+48],7564,26,471,4,150,594,33,2,0.9313725490196079,0.37740384615384615,0.45132743362831856
136,[5.0e-06 4.5e-07 5.0e-02 3.0e+48],7571,20,474,4,201,542,31,1,0.9372549019607843,0.3798076923076923,0.47574626865671643
137,[5.e-06 5.e-07 5.e-02 3.e+48],7571,20,468,4,249,502,29,1,0.9402390438247012,0.375,0.490234375
138,[7.5e-06 2.5e-07 5.0e-02 3.0e+48],7578,13,384,4,521,332,11,1,0.97,0.3076923076923077,0.5369127516778524
139,[7.5e-06 3.0e-07 5.0e-02 3.0e+48],7578,13,384,4,521,332,11,1,0.97,0.3076923076923077,0.5369127516778524
140,[7.5e-06 3.5e-07 5.0e-02 3.0e+48],7578,13,384,4,521,332,11,1,0.97,0.3076923076923077,0.5369127516778524
141,[7.5e-06 4.0e-07 5.0e-02 3.0e+48],7578,13,384,4,521,332,11,1,0.97,0.3076923076923077,0.5369127516778524
142,[7.5e-06 4.5e-07 5.0e-02 3.0e+48],7579,12,385,4,521,331,11,1,0.970074812967581,0.30849358974358976,0.5389784946236559
143,[7.5e-06 5.0e-07 5.0e-02 3.0e+48],7579,12,384,4,521,332,11,1,0.97,0.3076923076923077,0.5376344086021505
144,[1.0e-06 2.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
145,[1.e-06 3.e-07 1.e-01 3.e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
146,[1.0e-06 3.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
147,[1.e-06 4.e-07 1.e-01 3.e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
148,[1.0e-06 4.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
149,[1.e-06 5.e-07 1.e-01 3.e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
150,[2.5e-06 2.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
151,[2.5e-06 3.0e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
152,[2.5e-06 3.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
153,[2.5e-06 4.0e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
154,[2.5e-06 4.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
155,[2.5e-06 5.0e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
156,[5.0e-06 2.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
157,[5.e-06 3.e-07 1.e-01 3.e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
158,[5.0e-06 3.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
159,[5.e-06 4.e-07 1.e-01 3.e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
160,[5.0e-06 4.5e-07 1.0e-01 3.0e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
161,[5.e-06 5.e-07 1.e-01 3.e+48],7576,16,428,3,372,428,20,1,0.9535398230088495,0.34294871794871795,0.5044642857142857
162,[7.5e-06 2.5e-07 1.0e-01 3.0e+48],7580,11,377,4,563,297,11,1,0.9694656488549618,0.3020833333333333,0.5606276747503567
163,[7.5e-06 3.0e-07 1.0e-01 3.0e+48],7580,11,377,4,563,297,11,1,0.9694656488549618,0.3020833333333333,0.5606276747503567
164,[7.5e-06 3.5e-07 1.0e-01 3.0e+48],7580,11,377,4,563,297,11,1,0.9694656488549618,0.3020833333333333,0.5606276747503567
165,[7.5e-06 4.0e-07 1.0e-01 3.0e+48],7580,11,377,4,563,297,11,1,0.9694656488549618,0.3020833333333333,0.5606276747503567
166,[7.5e-06 4.5e-07 1.0e-01 3.0e+48],7580,11,377,4,563,297,11,1,0.9694656488549618,0.3020833333333333,0.5606276747503567
167,[7.5e-06 5.0e-07 1.0e-01 3.0e+48],7580,11,377,4,563,297,11,1,0.9694656488549618,0.3020833333333333,0.5606276747503567
168,[1.0e-06 2.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
169,[1.0e-06 3.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
170,[1.0e-06 3.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
171,[1.0e-06 4.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
172,[1.0e-06 4.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
173,[1.0e-06 5.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
174,[2.5e-06 2.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
175,[2.5e-06 3.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
176,[2.5e-06 3.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
177,[2.5e-06 4.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
178,[2.5e-06 4.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
179,[2.5e-06 5.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
180,[5.0e-06 2.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
181,[5.0e-06 3.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
182,[5.0e-06 3.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
183,[5.0e-06 4.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
184,[5.0e-06 4.5e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
185,[5.0e-06 5.0e-07 1.5e-01 3.0e+48],7581,10,277,4,781,179,11,1,0.9590443686006825,0.2219551282051282,0.6078838174273858
186,[7.5e-06 2.5e-07 1.5e-01 3.0e+48],7582,9,267,4,806,166,9,1,0.9644128113879004,0.21394230769230768,0.6162280701754386
187,[7.5e-06 3.0e-07 1.5e-01 3.0e+48],7582,9,267,4,806,166,9,1,0.9644128113879004,0.21394230769230768,0.6162280701754386
188,[7.5e-06 3.5e-07 1.5e-01 3.0e+48],7582,9,267,4,806,166,9,1,0.9644128113879004,0.21394230769230768,0.6162280701754386
189,[7.5e-06 4.0e-07 1.5e-01 3.0e+48],7582,9,267,4,806,166,9,1,0.9644128113879004,0.21394230769230768,0.6162280701754386
190,[7.5e-06 4.5e-07 1.5e-01 3.0e+48],7582,9,267,4,806,166,9,1,0.9644128113879004,0.21394230769230768,0.6162280701754386
191,[7.5e-06 5.0e-07 1.5e-01 3.0e+48],7582,9,267,4,806,166,9,1,0.9644128113879004,0.21394230769230768,0.6162280701754386
192,[1.0e-06 2.5e-07 1.0e-02 4.0e+48],7563,29,330,1,388,512,18,3,0.9403409090909091,0.2644230769230769,0.39417693169092943
193,[1.e-06 3.e-07 1.e-02 4.e+48],7576,18,325,1,408,504,11,1,0.9644970414201184,0.2604166666666667,0.3930232558139535
194,[1.0e-06 3.5e-07 1.0e-02 4.0e+48],7580,14,326,1,441,471,10,1,0.9674556213017751,0.26121794871794873,0.4106925880923451
195,[1.e-06 4.e-07 1.e-02 4.e+48],7581,13,329,1,469,440,10,1,0.967741935483871,0.2636217948717949,0.42947103274559195
196,[1.0e-06 4.5e-07 1.0e-02 4.0e+48],7582,12,335,1,490,412,11,1,0.9655172413793104,0.26842948717948717,0.45077720207253885
197,[1.e-06 5.e-07 1.e-02 4.e+48],7583,11,328,1,514,396,10,1,0.9676470588235294,0.26282051282051283,0.45515394912985274
198,[2.5e-06 2.5e-07 1.0e-02 4.0e+48],7563,29,330,1,388,512,18,3,0.9403409090909091,0.2644230769230769,0.39417693169092943
199,[2.5e-06 3.0e-07 1.0e-02 4.0e+48],7576,18,325,1,408,504,11,1,0.9644970414201184,0.2604166666666667,0.3930232558139535
200,[2.5e-06 3.5e-07 1.0e-02 4.0e+48],7580,14,326,1,441,471,10,1,0.9674556213017751,0.26121794871794873,0.4106925880923451
201,[2.5e-06 4.0e-07 1.0e-02 4.0e+48],7581,13,329,1,469,440,10,1,0.967741935483871,0.2636217948717949,0.42947103274559195
202,[2.5e-06 4.5e-07 1.0e-02 4.0e+48],7582,12,335,1,490,412,11,1,0.9655172413793104,0.26842948717948717,0.45077720207253885
203,[2.5e-06 5.0e-07 1.0e-02 4.0e+48],7583,11,328,1,514,396,10,1,0.9676470588235294,0.26282051282051283,0.45515394912985274
204,[5.0e-06 2.5e-07 1.0e-02 4.0e+48],7578,16,322,1,404,508,14,1,0.9556213017751479,0.25801282051282054,0.39211136890951276
205,[5.e-06 3.e-07 1.e-02 4.e+48],7578,16,325,1,413,499,11,1,0.9644970414201184,0.2604166666666667,0.3962485345838218
206,[5.0e-06 3.5e-07 1.0e-02 4.0e+48],7580,14,326,1,441,471,10,1,0.9674556213017751,0.26121794871794873,0.4106925880923451
207,[5.e-06 4.e-07 1.e-02 4.e+48],7581,13,329,1,469,440,10,1,0.967741935483871,0.2636217948717949,0.42947103274559195
208,[5.0e-06 4.5e-07 1.0e-02 4.0e+48],7582,12,335,1,490,412,11,1,0.9655172413793104,0.26842948717948717,0.45077720207253885
209,[5.e-06 5.e-07 1.e-02 4.e+48],7583,11,328,1,514,396,10,1,0.9676470588235294,0.26282051282051283,0.45515394912985274
210,[7.5e-06 2.5e-07 1.0e-02 4.0e+48],7583,11,304,1,586,350,8,1,0.9713375796178344,0.24358974358974358,0.4651851851851852
211,[7.5e-06 3.0e-07 1.0e-02 4.0e+48],7583,11,304,1,586,350,8,1,0.9713375796178344,0.24358974358974358,0.4651851851851852
212,[7.5e-06 3.5e-07 1.0e-02 4.0e+48],7583,11,305,1,586,349,8,1,0.9714285714285714,0.24439102564102563,0.4666666666666667
213,[7.5e-06 4.0e-07 1.0e-02 4.0e+48],7583,11,305,1,586,349,8,1,0.9714285714285714,0.24439102564102563,0.4666666666666667
214,[7.5e-06 4.5e-07 1.0e-02 4.0e+48],7584,10,307,1,586,347,8,1,0.9716088328075709,0.24599358974358973,0.47032640949554894
215,[7.5e-06 5.0e-07 1.0e-02 4.0e+48],7584,10,306,1,586,348,8,1,0.9715189873417721,0.24519230769230768,0.4688427299703264
216,[1.0e-06 2.5e-07 5.0e-02 4.0e+48],7563,29,338,1,388,504,18,3,0.9416666666666667,0.2708333333333333,0.40313549832026874
217,[1.e-06 3.e-07 5.e-02 4.e+48],7576,18,331,1,408,498,11,1,0.9651162790697675,0.265224358974359,0.4
218,[1.0e-06 3.5e-07 5.0e-02 4.0e+48],7580,14,330,1,441,467,10,1,0.9678362573099415,0.2644230769230769,0.4155528554070474
219,[1.e-06 4.e-07 5.e-02 4.e+48],7581,13,330,1,469,439,10,1,0.9678362573099415,0.2644230769230769,0.43073047858942065
220,[1.0e-06 4.5e-07 5.0e-02 4.0e+48],7582,12,335,1,490,412,11,1,0.9655172413793104,0.26842948717948717,0.45077720207253885
221,[1.e-06 5.e-07 5.e-02 4.e+48],7583,11,328,1,514,396,10,1,0.9676470588235294,0.26282051282051283,0.45515394912985274
222,[2.5e-06 2.5e-07 5.0e-02 4.0e+48],7563,29,338,1,388,504,18,3,0.9416666666666667,0.2708333333333333,0.40313549832026874
223,[2.5e-06 3.0e-07 5.0e-02 4.0e+48],7576,18,331,1,408,498,11,1,0.9651162790697675,0.265224358974359,0.4
224,[2.5e-06 3.5e-07 5.0e-02 4.0e+48],7580,14,330,1,441,467,10,1,0.9678362573099415,0.2644230769230769,0.4155528554070474
225,[2.5e-06 4.0e-07 5.0e-02 4.0e+48],7581,13,330,1,469,439,10,1,0.9678362573099415,0.2644230769230769,0.43073047858942065
226,[2.5e-06 4.5e-07 5.0e-02 4.0e+48],7582,12,335,1,490,412,11,1,0.9655172413793104,0.26842948717948717,0.45077720207253885
227,[2.5e-06 5.0e-07 5.0e-02 4.0e+48],7583,11,328,1,514,396,10,1,0.9676470588235294,0.26282051282051283,0.45515394912985274
228,[5.0e-06 2.5e-07 5.0e-02 4.0e+48],7578,16,330,1,404,500,14,1,0.9566473988439307,0.2644230769230769,0.4013921113689095
229,[5.e-06 3.e-07 5.e-02 4.e+48],7578,16,331,1,413,493,11,1,0.9651162790697675,0.265224358974359,0.40328253223915594
230,[5.0e-06 3.5e-07 5.0e-02 4.0e+48],7580,14,330,1,441,467,10,1,0.9678362573099415,0.2644230769230769,0.4155528554070474
231,[5.e-06 4.e-07 5.e-02 4.e+48],7581,13,330,1,469,439,10,1,0.9678362573099415,0.2644230769230769,0.43073047858942065
232,[5.0e-06 4.5e-07 5.0e-02 4.0e+48],7582,12,335,1,490,412,11,1,0.9655172413793104,0.26842948717948717,0.45077720207253885
233,[5.e-06 5.e-07 5.e-02 4.e+48],7583,11,328,1,514,396,10,1,0.9676470588235294,0.26282051282051283,0.45515394912985274
234,[7.5e-06 2.5e-07 5.0e-02 4.0e+48],7583,11,306,1,586,348,8,1,0.9715189873417721,0.24519230769230768,0.46814814814814815
235,[7.5e-06 3.0e-07 5.0e-02 4.0e+48],7583,11,306,1,586,348,8,1,0.9715189873417721,0.24519230769230768,0.46814814814814815
236,[7.5e-06 3.5e-07 5.0e-02 4.0e+48],7583,11,306,1,586,348,8,1,0.9715189873417721,0.24519230769230768,0.46814814814814815
237,[7.5e-06 4.0e-07 5.0e-02 4.0e+48],7583,11,306,1,586,348,8,1,0.9715189873417721,0.24519230769230768,0.46814814814814815
238,[7.5e-06 4.5e-07 5.0e-02 4.0e+48],7584,10,307,1,586,347,8,1,0.9716088328075709,0.24599358974358973,0.47032640949554894
239,[7.5e-06 5.0e-07 5.0e-02 4.0e+48],7584,10,306,1,586,348,8,1,0.9715189873417721,0.24519230769230768,0.4688427299703264
240,[1.0e-06 2.5e-07 1.0e-01 4.0e+48],7585,9,298,1,619,323,8,1,0.9707792207792207,0.2387820512820513,0.48125
241,[1.e-06 3.e-07 1.e-01 4.e+48],7585,9,298,1,619,323,8,1,0.9707792207792207,0.2387820512820513,0.48125
242,[1.0e-06 3.5e-07 1.0e-01 4.0e+48],7585,9,298,1,619,323,8,1,0.9707792207792207,0.2387820512820513,0.48125
